SE_ID,chr,start,end,eRNA_count,mean_BRCA,mean_LUAD,mean_SKCM,F_statistic,p_value,p_adj_BH
chr8:27238409-27253473,chr8,27238409,27253473,1,-0.402797668894615,-0.173167853855365,0.582359136541952,53.2258223641701,5.48426166790899e-21,3.00703313356348e-20
chr10:25071842-25112275,chr10,25071842,25112275,15,0.0557903234289069,0.169069563412588,-0.225745447530842,53.2222246399811,4.95474798540683e-21,2.72295605124315e-20
chr16:57284519-57285978,chr16,57284519,57285978,8,-0.0843403167055086,0.351389948614673,-0.265710896723361,53.2177836799293,4.78800727709333e-21,2.63401722054645e-20
chr2:9525587-9528323,chr2,9525587,9528323,4,-0.367861121741835,0.0505359543372384,0.323164232829069,53.1926626322341,5.69644026921201e-21,3.11938928255651e-20
chr4:109529906-109538806,chr4,109529906,109538806,16,-0.156344170785625,-0.216367875699104,0.375193699989263,53.171078023215,5.20860180163926e-21,2.86026951914616e-20
chr17:78252809-78261514,chr17,78252809,78261514,6,0.0831840495384413,0.185932885611742,-0.270437316888888,53.1665705154284,5.91144669262955e-21,3.2346532641428e-20
chr5:177644092-177649256,chr5,177644092,177649256,35,0.287129728699173,0.0224341186573668,-0.314121462097796,53.1658281680724,4.57344532240235e-21,2.51985339120665e-20
chr1:19671846-19683029,chr1,19671846,19683029,57,0.305118108834962,0.0162004257562633,-0.326161679175907,53.147174056838,4.70592012541615e-21,2.59151401368109e-20
chr2:127808919-127809731,chr2,127808919,127809731,5,-0.355030732691566,0.399800465512076,-0.0391343243650862,53.1309273619265,5.30529652430889e-21,2.9126240657613e-20
chr6:137522245-137524536,chr6,137522245,137524536,14,0.100254393634898,0.342223344716922,-0.444069077933327,53.1216137243141,4.69101419429395e-21,2.58396798796746e-20
chr5:175085258-175108364,chr5,175085258,175108364,8,-0.255002940679956,-0.236813117520688,0.495863723925724,53.1215223583821,7.27795997616293e-21,3.96320350933193e-20
chr15:31658857-31664113,chr15,31658857,31664113,8,0.0132674485143144,0.260200453847225,-0.273678496782403,53.0986655133678,5.4835112512079e-21,3.00703313356348e-20
chr9:95896670-95909222,chr9,95896670,95909222,6,0.342638798581432,-0.214561621528428,-0.133515888141599,53.0853269017203,6.03274213532502e-21,3.2968244997551e-20
chr8:48566811-48572126,chr8,48566811,48572126,11,0.0263746619513232,0.233101350527354,-0.259894657906475,53.0767198569949,4.92176010798848e-21,2.70551937136597e-20
chr17:8422368-8424096,chr17,8422368,8424096,4,0.377496402835716,-0.0229599554972912,-0.360528453732644,53.0753735931164,4.86934253563725e-21,2.67807604706482e-20
chr4:79475742-79491855,chr4,79475742,79491855,18,0.112391446174285,0.131961173592626,-0.246136610976027,53.0477063455163,9.27077621092789e-21,5.01659009025191e-20
chr6:18463711-18465058,chr6,18463711,18465058,5,0.361466105590654,-0.0326086324576086,-0.334595030364644,53.0076731981462,5.44384768105576e-21,2.98639889261902e-20
chr1:159043409-159046323,chr1,159043409,159046323,13,-0.336531336450557,0.264096031682494,0.0777770720133104,52.9977497810198,1.16005351252784e-20,6.24579325358749e-20
chr16:28491186-28493326,chr16,28491186,28493326,7,0.27643836673294,0.0639835524654879,-0.344809829781491,52.9923376226957,5.40089079255641e-21,2.96434785463159e-20
chr12:123742606-123743195,chr12,123742606,123743195,4,0.0202679510015671,-0.416824400732344,0.396234736222815,52.9745342567132,5.91374880320625e-21,3.23508871743405e-20
chr6:85326409-85378359,chr6,85326409,85378359,24,0.0787717533660351,0.22390032737467,-0.303922426032231,52.9723088979673,5.95377431687944e-21,3.25615510577081e-20
chr6:134216791-134220991,chr6,134216791,134220991,6,-0.301054973615165,0.496714162101816,-0.190880538111806,52.9628286919092,5.48249963923187e-20,2.83319645697264e-19
chr3:4793374-4808114,chr3,4793374,4808114,6,0.539102614427364,-0.241897432028349,-0.305762366755006,52.9175137439444,8.76580568958006e-21,4.75292120159331e-20
chr2:145154259-145155768,chr2,145154259,145155768,4,-0.270330314070822,-0.159621020717767,0.434242292154791,52.9070817104663,6.44725000645707e-21,3.51708377923999e-20
chr7:47451500-47453435,chr7,47451500,47453435,7,-0.202976860802271,0.36271786475847,-0.15651914902283,52.9050909355971,6.34341078110004e-21,3.46219652720929e-20
chr2:70015373-70028364,chr2,70015373,70028364,33,0.226021250691719,0.00110033489081268,-0.2307092244824,52.8866912613904,6.00259013385866e-21,3.28201701387175e-20
chr12:40637583-40643528,chr12,40637583,40643528,10,-0.28560532507747,0.526751059352812,-0.236612316416969,52.878901626916,8.85504381867257e-21,4.79888408008153e-20
chr7:130795066-130798425,chr7,130795066,130798425,7,-0.216657991798335,0.389101037251045,-0.16900402970988,52.8586991910552,6.74685807680553e-21,3.67772261206986e-20
chr8:90796467-90798721,chr8,90796467,90798721,4,0.217599581069945,0.122341100425274,-0.343394643099504,52.8497273166452,6.30542036889242e-21,3.44233638186839e-20
chr20:39747036-39750236,chr20,39747036,39750236,23,-0.0640536630073156,0.396924514723964,-0.331854126907008,52.8306546217496,6.54341274350284e-21,3.56772976624043e-20
chr5:77806321-77844749,chr5,77806321,77844749,4,-0.286326190529045,-0.0942865600326957,0.385157610728868,52.8291796697543,6.52456997867145e-21,3.55835930502607e-20
chr9:21526792-21559388,chr9,21526792,21559388,30,0.0755479814708961,0.259074985965144,-0.335822141745101,52.8211816532611,6.29527467854894e-21,3.43767135192463e-20
chr18:8707719-8717269,chr18,8707719,8717269,7,0.0814428288260462,0.248424691902321,-0.331160264043066,52.7619376680275,6.34618346108024e-21,3.46282983215499e-20
chr10:11330615-11356002,chr10,11330615,11356002,2,-0.266822799887668,-0.22903004155372,0.500088123979287,52.7153751964362,7.77435744972663e-21,4.23029832652087e-20
chr3:194005257-194014154,chr3,194005257,194014154,30,0.203133779323626,0.0887855803189436,-0.295143705346119,52.6643260992257,1.51149373277201e-20,8.09333106425938e-20
chr5:172354202-172357996,chr5,172354202,172357996,20,0.243952131155406,0.127996593412011,-0.3758209806175,52.6590489315485,7.23462941717309e-21,3.94060705028218e-20
chr5:137081940-137086975,chr5,137081940,137086975,24,0.308187887090966,-0.279984060890174,-0.0330956974244595,52.6067743223208,7.59121972038505e-21,4.13169351076304e-20
chr16:81733506-81734015,chr16,81733506,81734015,4,0.0360333985864531,0.397544400091483,-0.434149757385657,52.5869586550023,7.20982893035308e-21,3.92809477263301e-20
chr13:98081493-98086376,chr13,98081493,98086376,17,0.301453625563322,-0.276023975600424,-0.0302146281464418,52.5423056312221,8.59878203984749e-21,4.66707207151389e-20
chr20:25159186-25176229,chr20,25159186,25176229,24,0.356240434946157,-0.0118201356744626,-0.350074909350204,52.5410922479258,7.54625411751488e-21,4.10826108192312e-20
chr1:192507332-192536177,chr1,192507332,192536177,17,-0.351784235030868,-0.320765749114237,0.678133860891625,52.540589692459,1.83478475239046e-20,9.75387923937867e-20
chr8:128748969-128750394,chr8,128748969,128750394,8,-0.0367193320162057,-0.394682389167557,0.431984567723703,52.5310229665039,8.13486536815933e-21,4.42310135473311e-20
chr21:30660626-30671092,chr21,30660626,30671092,26,-0.260151355999143,-0.0748812242525068,0.339161966854811,52.5169093514401,1.05209148614457e-20,5.6730526858968e-20
chr2:192096803-192108246,chr2,192096803,192108246,14,-0.265368008057958,0.0720349859004617,0.19754521276159,52.5067209635993,9.33617211328894e-21,5.050704495645e-20
chr13:52336271-52342029,chr13,52336271,52342029,32,0.0947763269564802,-0.420511777085367,0.324231063986719,52.50439337282,7.95089964326488e-21,4.32526523906788e-20
chr17:73100605-73101875,chr17,73100605,73101875,8,-0.0518681316591605,0.472824716033904,-0.420133280697617,52.4963182460151,8.19979417782168e-21,4.45727612141423e-20
chr13:46925242-46930467,chr13,46925242,46930467,17,-0.221498680519922,-0.235494599113934,0.460509131705602,52.4962010252606,1.04943940269599e-20,5.66082648885619e-20
chr12:7033800-7037376,chr12,7033800,7037376,16,0.331508406691541,-0.190759287655428,-0.146011157237567,52.4758738084206,7.99626461355101e-21,4.34884211459192e-20
chr4:6873509-6878287,chr4,6873509,6878287,5,0.262384522690163,0.0598146681258849,-0.326364024509544,52.4544821648613,8.23871861005628e-21,4.47730160901262e-20
chr1:16477558-16481606,chr1,16477558,16481606,4,-0.303100127577151,0.205650501244481,0.102260739468816,52.4436929195694,1.11923981637857e-20,6.02994972443601e-20
chr4:144355421-144359052,chr4,144355421,144359052,14,0.420786519452664,-0.155898663443279,-0.271567007111809,52.434513491667,9.21671719695557e-21,4.99236911069394e-20
chr14:103594066-103595977,chr14,103594066,103595977,4,0.0327165757664358,0.348844473578902,-0.382080360071788,52.4279247780261,1.04956051024935e-20,5.66082648885619e-20
chr5:149763916-149767365,chr5,149763916,149767365,5,-0.146773011464466,-0.271490311754353,0.420593053559526,52.4271091493879,8.72570476611491e-21,4.73237275913762e-20
chr10:5801055-5802703,chr10,5801055,5802703,9,0.411262217434874,-0.144897938742265,-0.272892250397927,52.4226193039938,8.34555038719892e-21,4.53421162827906e-20
chr19:49828582-49834774,chr19,49828582,49834774,20,-0.257208459733269,-0.160424448239057,0.421715581936344,52.4224402574653,8.78620128938819e-21,4.76277751368476e-20
chr14:74391622-74393710,chr14,74391622,74393710,9,0.273495334309996,-0.00312483661011725,-0.274711693482579,52.4145050137679,8.35081130361943e-21,4.53592246757295e-20
chr6:106808471-106839546,chr6,106808471,106839546,7,0.240284977895314,-0.029869089248326,-0.214229935915168,52.3833801298935,8.69509501660587e-21,4.71696276008195e-20
chr1:28568064-28573000,chr1,28568064,28573000,21,0.187155974587218,0.16747948634436,-0.357606190686931,52.3636757306533,8.67741226326045e-21,4.70855945371512e-20
chr22:42673158-42674094,chr22,42673158,42674094,6,0.379733586098964,-0.0416481590553871,-0.34411294428324,52.3624237082233,8.47686307664299e-21,4.6032259999257e-20
chr19:16192956-16197133,chr19,16192956,16197133,15,0.29681376577941,-0.0374135086457559,-0.2641115867492,52.3620481616782,9.22031724495715e-21,4.99305984543482e-20
chr17:16961364-16978924,chr17,16961364,16978924,13,-0.213907526606273,0.352622127870095,-0.135319243698643,52.3617068143741,1.04791117028768e-20,5.65477090559513e-20
chr14:50361590-50368468,chr14,50361590,50368468,17,0.436307808858395,-0.369077387134248,-0.0741559424996891,52.3528809960653,8.55358445517802e-21,4.64371418968297e-20
chr12:1870246-1881780,chr12,1870246,1881780,8,0.314277356832603,-0.31443295376612,-0.00483293254001611,52.348545407848,1.21578069117279e-20,6.54255121631623e-20
chr19:4110753-4117317,chr19,4110753,4117317,8,-0.187457990496671,-0.155750247926825,0.346183762082173,52.3457862452359,9.99193892759487e-21,5.3973056425542e-20
chr15:60649535-60653030,chr15,60649535,60653030,18,0.148392396482353,0.166349455540572,-0.317097286887724,52.3452099636558,9.18941898278439e-21,4.97883833232241e-20
chr16:87358968-87360493,chr16,87358968,87360493,8,-0.145771929122817,-0.288281006597132,0.436366775864755,52.3432853276237,1.109418610234e-20,5.97916775206915e-20
chr17:74543554-74545933,chr17,74543554,74545933,8,-0.261080482092127,-0.275708463099326,0.540933079827835,52.3431933148096,1.25783516511446e-20,6.76208406537252e-20
chr6:82462591-82473641,chr6,82462591,82473641,4,-0.281528152725354,0.52426259740233,-0.238265743840066,52.327564617416,2.10549185756966e-20,1.11460805090026e-19
chr1:236212389-236223877,chr1,236212389,236223877,9,-0.253253816659533,-0.0907944423676729,0.348068160878945,52.2984323942384,1.61994476860742e-20,8.64601237459779e-20
chr3:105159809-105193354,chr3,105159809,105193354,4,-0.00362062546532379,0.260121630488784,-0.256443534777977,52.2846890919043,9.49828800778317e-21,5.1358190217311e-20
chr12:21795159-21796379,chr12,21795159,21796379,5,-0.375366227570654,0.105322836592298,0.276001585066779,52.2785455523257,9.63167932948224e-21,5.20663420486509e-20
chr15:93435402-93440854,chr15,93435402,93440854,36,0.254189201906935,0.221359959867825,-0.479583911011379,52.2775616410304,9.22283878108317e-21,4.99316633479514e-20
chr13:33104350-33109806,chr13,33104350,33109806,41,0.325766306008172,0.0916753608707675,-0.422612560625101,52.276749347203,9.41747506417911e-21,5.09340498497544e-20
chr16:85393155-85474929,chr16,85393155,85474929,14,0.346252236312047,-0.112767653241912,-0.238980650313183,52.2717263461404,1.63424360803332e-20,8.7179955215429e-20
chr21:45302596-45323672,chr21,45302596,45323672,19,-0.00877188533364791,0.185532466452477,-0.176621344843692,52.2598076288648,9.24168629124783e-21,5.00210928621798e-20
chr19:47451731-47491146,chr19,47451731,47491146,28,0.191409599372753,-0.0329148860817158,-0.161532960900129,52.2525386966737,9.88608362160237e-21,5.34146963373973e-20
chr3:9428575-9429671,chr3,9428575,9429671,9,0.388285576411349,-0.32069665872434,-0.0737521808046494,52.1647812505928,1.01904700947566e-20,5.50177793426564e-20
chr1:87194224-87195671,chr1,87194224,87195671,7,0.330776978605612,0.0362640747363912,-0.372291481573837,52.1544858804714,1.01651428949058e-20,5.48948388116402e-20
chr20:39936089-39945402,chr20,39936089,39945402,2,0.477205007817521,-0.423857572937586,-0.0609221175437098,52.1541349233131,1.02301981582922e-20,5.5218387998402e-20
chr1:92351887-92358240,chr1,92351887,92358240,9,0.177854287071788,-0.256705965596281,0.0760285946027191,52.1481750782661,1.30843673109684e-20,7.02883833761052e-20
chr16:2892845-2902628,chr16,2892845,2902628,5,0.406150692750706,-0.163383303627439,-0.249214225516136,52.1264589708927,1.11940259586192e-20,6.02994972443601e-20
chr12:121412501-121414502,chr12,121412501,121414502,7,-0.300340593155218,0.56077583740882,-0.25566793325114,52.0804987723382,1.94855283680584e-20,1.03433191488085e-19
chr2:202025765-202027107,chr2,202025765,202027107,7,-0.081959155711368,0.351369149618235,-0.268109054927324,52.0553093690612,1.10496557280239e-20,5.95666305398519e-20
chr2:10585490-10586740,chr2,10585490,10586740,6,-0.317113797183676,0.562692234085993,-0.240544884566068,52.0544539431657,1.80562850465327e-20,9.60363630372418e-20
chr18:60796092-60818247,chr18,60796092,60818247,7,0.37625781412932,-0.171847564591491,-0.21038259579385,52.0517042925136,1.4467398786256e-20,7.7562736827863e-20
chr6:41929142-41978476,chr6,41929142,41978476,62,-0.140696921612617,0.248330689320508,-0.10540048323785,51.9809121067964,1.59996203825184e-20,8.54360633901909e-20
chr1:15287471-15361145,chr1,15287471,15361145,18,-0.0260105515987685,-0.17431402999227,0.200737447489432,51.9703583036478,1.39399657576485e-20,7.47723887554985e-20
chr4:3388264-3414613,chr4,3388264,3414613,15,-0.072550804391116,-0.272428432267648,0.346130836728464,51.9529013379199,2.16801489168301e-20,1.14714106500803e-19
chr6:160114460-160133733,chr6,160114460,160133733,51,0.200007736398481,0.0111401631321163,-0.214322625505177,51.9427095477082,1.17823470241472e-20,6.34209190570449e-20
chr10:82272125-82273675,chr10,82272125,82273675,9,-0.308848252976557,-0.117427397465781,0.431178003664187,51.9254372564851,1.44440301999667e-20,7.74567881659636e-20
chr8:27469583-27470995,chr8,27469583,27470995,4,0.511145542786165,-0.167744151199469,-0.351514812900764,51.917304480527,1.58641560480988e-20,8.47970332118011e-20
chr5:148900051-148904508,chr5,148900051,148904508,4,0.313902288982903,-0.0173841756690017,-0.301500689329503,51.9063447089451,1.57928267499235e-20,8.44578038117797e-20
chr10:3811043-3818088,chr10,3811043,3818088,7,0.124933160223917,0.173543170881719,-0.300459397140936,51.9051267974112,1.2493310219991e-20,6.71973011757443e-20
chr6:159072974-159082201,chr6,159072974,159082201,6,-0.121519013893386,0.296081629748233,-0.172633742618443,51.8948293692817,1.33533547695412e-20,7.17154289535972e-20
chr3:37196247-37211724,chr3,37196247,37211724,24,0.0508984438403369,-0.244312797734608,0.192606442087282,51.8934621969981,1.37216043892708e-20,7.365631028952e-20
chr11:72652257-72694710,chr11,72652257,72694710,21,0.0329898737832049,0.132939566817357,-0.166453089390771,51.8868574264746,1.23297198527302e-20,6.63340163519755e-20
chr19:38423432-38454393,chr19,38423432,38454393,17,0.076185349413713,0.165870037640315,-0.243264678314563,51.8856353271625,1.39249666845275e-20,7.47105944250806e-20
chr9:140202198-140203959,chr9,140202198,140203959,10,0.227194173180282,0.205463344471223,-0.436263774368654,51.871239314056,1.2561211649012e-20,6.75456040525364e-20
chr1:170699862-170704835,chr1,170699862,170704835,18,0.348566138037423,-0.31725198207598,-0.0368469518033068,51.8637170500396,1.82625607124285e-20,9.71094370935448e-20
chr1:198990266-199010585,chr1,198990266,199010585,14,0.0851587161221388,0.292270934434435,-0.378781376209307,51.8613380446767,1.47028156741506e-20,7.87855220144044e-20
chr22:50981540-50984744,chr22,50981540,50984744,12,0.118523798505747,0.194142427359665,-0.314547556000423,51.8605728373878,1.48600556499354e-20,7.96082352690602e-20
chr14:65224359-65230377,chr14,65224359,65230377,6,-0.219440925086588,0.530625613575239,-0.307701499201562,51.8597701550403,2.54592762152114e-20,1.34181319085668e-19
chr5:95037175-95044239,chr5,95037175,95044239,6,-0.153164422693944,-0.253774175933383,0.409369779939928,51.8514764082562,1.5922585416392e-20,8.50670067133957e-20
chr19:48825334-48828482,chr19,48825334,48828482,22,0.287552210296477,-0.330299397493568,0.0381828663987349,51.8461767181404,1.38797591428431e-20,7.44866534509847e-20
